Product Name,Slug,Category,Price (EUR),Compare-At Price (EUR),In Stock,Image URL,Description
ALI BABA POMODORO 450G,ali-baba-pomodoro-450g,sauces,2.49,,no,https://umamifoods.ie/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-03-at-2.19.59-PM.jpeg,ALI BABA POMODORO 450G
ALI BABA POMODORO 850G,ali-baba-pomodoro-850g,sauces,3.99,,no,https://umamifoods.ie/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-03-at-2.19.48-PM.jpeg,ALI BABA POMODORO 850G
ALI BABA EGUSI WHOLE 500G,ali-baba-egusi-whole-500g,general,8.99,,no,https://umamifoods.ie/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-03-at-2.19.33-PM.jpeg,ALI BABA EGUSI WHOLE 500G
PHINA NATURAL GROUNDNUTS 750G,phina-natural-groundnuts-750g,dry-fruits-and-nuts,7.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-03-at-2.19.21-PM.jpeg,PHINA NATURAL GROUNDNUTS 750G
TROPICAL SUN COCONUT PEANUT 500G,tropical-sun-coconut-peanut-500g,dry-fruits-and-nuts,4.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-03-at-2.19.02-PM.jpeg,TROPICAL SUN COCONUT PEANUT 500G
MAGGI AROME 200G,maggi-arome-200g,sauces,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/03/WhatsApp-Image-2025-03-03-at-2.18.27-PM.jpeg,MAGGI AROME 200G
Ali Baba Palm Nut Cream 800g,ali-baba-palm-nut-cream-800g,canned-foods,3.99,,no,https://umamifoods.ie/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-12.55.44-PM-1.jpeg,Ali Baba Palm Nut Cream 800g
Shukr Basmati Rice 10kg,shukr-basmati-rice-10kg,rice,28.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.37.01-PM.jpeg,Shukr Basmati Rice 10kg
Tilda Pure Basmati Rice 5kg,tilda-pure-basmati-rice-5kg,rice,22.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.36.42-PM.jpeg,Tilda Pure Basmati Rice 5kg
Ashvill Supreme Basmati Rice 5kg,ashvill-supreme-basmati-rice-5kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.36.24-PM.jpeg,Ashvill Supreme Basmati Rice 5kg
Chef’s Choice Basmati Rice 5kg,chef-s-choice-basmati-rice-5kg,rice,18.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.36.08-PM.jpeg,Chef’s Choice Basmati Rice 5kg
Akash Basmati Rice 5kg,akash-basmati-rice-5kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.35.52-PM.jpeg,Akash Basmati Rice 5kg
Tilda Golden Sella Basmati Rice 5kg,tilda-golden-sella-basmati-rice-5kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.35.34-PM.jpeg,Tilda Golden Sella Basmati Rice 5kg
Tilda Brown Basmati Rice 5kg,tilda-brown-basmati-rice-5kg,rice,22.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.34.54-PM.jpeg,Tilda Brown Basmati Rice 5kg
Shinode Premium Sushi Rice 10kg,shinode-premium-sushi-rice-10kg,rice,29.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/Shinode-Premium-Sushi-Rice-10kg.jpg,Shinode Premium Sushi Rice 10kg
Tropical Sun Golden Sella Basmati Rice 5kg,tropical-sun-golden-sella-basmati-rice-5kg,rice,16.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.34.10-PM.jpeg,Tropical Sun Golden Sella Basmati Rice 5kg
Ashvill Premium Basmati Rice 5kg,ashvill-premium-basmati-rice-5kg,rice,18.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.33.39-PM.jpeg,Ashvill Premium Basmati Rice 5kg
Mamshukr Basmati Rice 5kg,mamshukr-basmati-rice-5kg,rice,17.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.33.08-PM.jpeg,Mamshukr Basmati Rice 5kg
Mamshukr Basmati Rice 10kg,mamshukr-basmati-rice-10kg,rice,28.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.32.49-PM.jpeg,Mamshukr Basmati Rice 10kg
Kitchen Queen Premium Basmati Rice 5kg,kitchen-queen-premium-basmati-rice-5kg,rice,16.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.32.09-PM.jpeg,Kitchen Queen Premium Basmati Rice 5kg
Cow Brand Rna Sona Masori Rice 10kg,cow-brand-rna-sona-masori-rice-10kg,rice,27.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/rice-10kg.png,Cow Brand Rna Sona Masori Rice 10kg
Cow Brand kolam Sona Masoori Rice 20kg,cow-brand-kolam-sona-masoori-rice-20kg,rice,46.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/rice-20kg.png,Cow Brand kolam Sona Masoori Rice 20kg
Ashvill Premium Basmati 10kg,ashvill-premium-basmati-10kg,rice,29.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.26.50-PM.jpeg,Ashvill Premium Basmati 10kg
Tropical Sun Golden Sella Basmati 10kg,tropical-sun-golden-sella-basmati-10kg,rice,29.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.26.50-PM1.jpeg,Tropical Sun Golden Sella Basmati 10kg
Ashvill Matta Rice 10kg,ashvill-matta-rice-10kg,rice,23.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.26.07-PM-rotated.jpeg,Ashvill Matta Rice 10kg
Chef’s Choice Basmati Rice 10kg,chef-s-choice-basmati-rice-10kg,rice,31.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.25.43-PM.jpeg,Chef’s Choice Basmati Rice 10kg
Tilda Golden Sella Basmati Rice 10kg,tilda-golden-sella-basmati-rice-10kg,rice,31.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/Gemini_Generated_Image_ts2c6dts2c6dts2c.png,Tilda Golden Sella Basmati Rice 10kg
Ashvill Supreme Basmati Rice 10kg,ashvill-supreme-basmati-rice-10kg,rice,31.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.25.38-PM1.jpeg,Ashvill Supreme Basmati Rice 10kg
Tilda Pure Basmati Rice 10kg,tilda-pure-basmati-rice-10kg,rice,32.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.24.30-PM.jpeg,Tilda Pure Basmati Rice 10kg
Ruchi Idly Rice 10kg,ruchi-idly-rice-10kg,rice,22.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.24.05-PM.jpeg,Ruchi Idly Rice 10kg
Malabar Choice White Raw Rice 5kg,malabar-choice-white-raw-rice-5kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.23.48-PM.jpeg,Malabar Choice White Raw Rice 5kg
Malabar Choice Sona Masoori Rice 5kg,malabar-choice-sona-masoori-rice-5kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.23.45-PM.jpeg,Malabar Choice Sona Masoori Rice 5kg
Malabar Choice Idli Rice 5kg,malabar-choice-idli-rice-5kg,rice,16.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.23.24-PM.jpeg,Malabar Choice Idli Rice 5kg
Malabar Choice Ponni Rice 5kg,malabar-choice-ponni-rice-5kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.23.17-PM.jpeg,Malabar Choice Ponni Rice 5kg
Malabar Choice Kaima Rice 5kg,malabar-choice-kaima-rice-5kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.22.34-PM.jpeg,Malabar Choice Kaima Rice 5kg
Ali Baba Rose Matta Rice 5kg,ali-baba-rose-matta-rice-5kg,rice,16.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.22.05-PM.jpeg,Ali Baba Rose Matta Rice 5kg
Ali Baba Broken Basmati Rice 5kg,ali-baba-broken-basmati-rice-5kg,rice,14.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.22.04-PM.jpeg,Ali Baba Broken Basmati Rice 5kg
Ali Baba Ponni Rice 5kg,ali-baba-ponni-rice-5kg,rice,14.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.21.23-PM.jpeg,Ali Baba Ponni Rice 5kg
Malabar Matta Rice 10kg,malabar-matta-rice-10kg,rice,18.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.21.06-PM.jpeg,Malabar Matta Rice 10kg
Double Horse Vadi Matta Rice 10kg,double-horse-vadi-matta-rice-10kg,rice,15.99,18.99,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.20.10-PM.jpeg,Double Horse Vadi Matta Rice 10kg
Al Rah Egyptian Rice 5kg,al-rah-egyptian-rice-5kg,rice,16.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-03-at-12.48.11-PM.jpeg,Al Rah Egyptian Rice 5kg
Sofra Egyptian Rice 4kg,sofra-egyptian-rice-4kg,rice,17.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-1.27.50-PM.jpeg,Sofra Egyptian Rice 4kg
Kitchen Queen Premium Basmati Rice 20kg,kitchen-queen-premium-basmati-rice-20kg,rice,45.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.17.45-PM.jpeg,Kitchen Queen Premium Basmati Rice 20kg
Cow Brand Sona Masoori Rice 20kg,cow-brand-sona-masoori-rice-20kg,rice,46.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.17.25-PM.jpeg,Cow Brand Sona Masoori Rice 20kg
Chef’s Choice Basmati Rice 20kg,chef-s-choice-basmati-rice-20kg,rice,49.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.16.59-PM.jpeg,Chef’s Choice Basmati Rice 20kg
Ashvill Premium Basmati Rice 20kg,ashvill-premium-basmati-rice-20kg,rice,49.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.16.39-PM.jpeg,Ashvill Premium Basmati Rice 20kg
Ashvill Supreme Basmati Rice 20kg,ashvill-supreme-basmati-rice-20kg,rice,49.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.16.23-PM.jpeg,Ashvill Supreme Basmati Rice 20kg
Daawat Broken Basmati Rice 20kg,daawat-broken-basmati-rice-20kg,rice,48.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.15.59-PM.jpeg,Daawat Broken Basmati Rice 20kg
Tilda Pure Basmati Rice 20kg,tilda-pure-basmati-rice-20kg,rice,51.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.15.13-PM.jpeg,Tilda Pure Basmati Rice 20kg
Akash Basmati Rice 20kg,akash-basmati-rice-20kg,rice,48.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.15.07-PM.jpeg,Akash Basmati Rice 20kg
Cow Brand Jsr Rice 20kg,cow-brand-jsr-rice-20kg,rice,47.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.15.06-PM.jpeg,Cow Brand Jsr Rice 20kg
Shukr Basmati Rice 20kg,shukr-basmati-rice-20kg,rice,47.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.14.26-PM.jpeg,Shukr Basmati Rice 20kg
Ali Baba Easy Cook Rice 10kg,ali-baba-easy-cook-rice-10kg,rice,18.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.10.53-PM.jpeg,Ali Baba Easy Cook Rice 10kg
Ali Baba Easy Cook Rice 5kg,ali-baba-easy-cook-rice-5kg,rice,9.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.09.04-PM.jpeg,Ali Baba Easy Cook Rice 5kg
Spoon & Spoon Thai Rice 5kg,spoon-spoon-thai-rice-5kg,rice,14.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.08.06-PM.jpeg,Spoon & Spoon Thai Rice 5kg
Spoon & Spoon Thai Rice 10kg,spoon-spoon-thai-rice-10kg,rice,26.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.07.42-PM.jpeg,Spoon & Spoon Thai Rice 10kg
Spoon & Spoon Thai Rice 18kg,spoon-spoon-thai-rice-18kg,rice,37.99,,no,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.07.25-PM.jpeg,Spoon & Spoon Thai Rice 18kg
5A Thai Jasmine Rice 5Kg,5a-thai-jasmine-rice-5kg,rice,16.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.06.46-PM.jpeg,5A Thai Jasmine Rice 5Kg
5A Thai Jasmine Rice 10Kg,5a-thai-jasmine-rice-10kg,rice,29.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.06.23-PM.jpeg,5A Thai Jasmine Rice 10Kg
5A Thai Jasmine Rice 20Kg,5a-thai-jasmine-rice-20kg,rice,49.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.06.03-PM.jpeg,5A Thai Jasmine Rice 20Kg
Viswas Palakkada Matta Rice 10kg,viswas-palakkada-matta-rice-10kg,rice,14.99,17.99,yes,https://umamifoods.ie/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.20.27-PM-rotated.jpeg,Viswas Palakkada Matta Rice 10kg
Pan Cornflour Yellow 1kg,pan-cornflour-yellow-1kg,flours-atta,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-27-at-12.57.17-PM.jpeg,Pan Cornflour Yellow 1kg
Pan Cornflour Orange 1kg,pan-cornflour-orange-1kg,flours-atta,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-27-at-12.57.16-PM.jpeg,Pan Cornflour Orange 1kg
Dari Couscous Fine,dari-couscous-fine,grains-millets,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-27-at-12.57.15-PM-1.jpeg,Dari Couscous Fine
Nitya Little Millets 1kg,nitya-little-millets-1kg,grains-millets,5.49,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-27-at-12.57.13-PM.jpeg,Nitya Little Millets 1kg
Nitya Foxtail Millets 1kg,nitya-foxtail-millets-1kg,grains-millets,4.99,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-27-at-12.57.12-PM.jpeg,Nitya Foxtail Millets 1kg
Nitya Sorghum Millets 1kg,nitya-sorghum-millets-1kg,grains-millets,3.49,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-27-at-12.57.11-PM.jpeg,Nitya Sorghum Millets 1kg
Pure Heaven Red Grapes Drink,pure-heaven-red-grapes-drink,drinks-juice-beverage,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2023/09/ea7df2f0-583f-4623-a3d9-38089f8a28d4-removebg-preview.png,Pure Heaven Red Grapes Drink
Pure Heaven Apple Drink,pure-heaven-apple-drink,drinks-juice-beverage,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2023/09/01b2cac9-8a88-4e4f-9a25-c26d184d5304-removebg-preview.png,Pure Heaven Apple Drink
Pure Heaven White Grapes & Strawberry,pure-heaven-white-grapes-strawberry,drinks-juice-beverage,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2023/09/1778018b-697b-4f6d-bcba-4beaa353308d-removebg-preview-1.png,Pure Heaven White Grapes & Strawberry
Radhuni Beef Masala,radhuni-beef-masala,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-17-at-4.50.12-PM.jpeg,Radhuni Beef Masala
Double Horse Biryani Masala,double-horse-biryani-masala,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-17-at-4.48.03-PM.jpeg,Double Horse Biryani Masala
Double Horse Chicken Masala,double-horse-chicken-masala,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-17-at-4.47.45-PM.jpeg,Double Horse Chicken Masala
Viswas Pickle Powder,viswas-pickle-powder,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-17-at-4.47.30-PM.jpeg,Viswas Pickle Powder
Double Horse Sambar Powder,double-horse-sambar-powder,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-17-at-4.46.53-PM.jpeg,Double Horse Sambar Powder
Viswas Biryani Masla,viswas-biryani-masla,spices,1.49,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-17-at-4.44.37-PM.jpeg,Viswas Biryani Masla
Viswas Banana Chips Bottle,viswas-banana-chips-bottle,snacks-crisps,4.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.11.50-PM.jpeg,Viswas Banana Chips Bottle
Viswas Pakkavada Bottle,viswas-pakkavada-bottle,snacks-crisps,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.11.28-PM.jpeg,Viswas Pakkavada Bottle
Viswas Kerala Mixture Bottle,viswas-kerala-mixture-bottle,snacks-crisps,4.49,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.10.41-PM.jpeg,Viswas Kerala Mixture Bottle
Viswas Extra Hot Mixture Bottle,viswas-extra-hot-mixture-bottle,snacks-crisps,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.10.29-PM.jpeg,Viswas Extra Hot Mixture Bottle
Viswas Butter Murukku Bottle,viswas-butter-murukku-bottle,snacks-crisps,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.10.08-PM.jpeg,Viswas Butter Murukku Bottle
Viswas Bombay Mixture Bottle,viswas-bombay-mixture-bottle,snacks-crisps,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.08.57-PM.jpeg,Viswas Bombay Mixture Bottle
Viswas Spicy Banana Chips Bottle,viswas-spicy-banana-chips-bottle,snacks-crisps,4.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.08.48-PM.jpeg,Viswas Spicy Banana Chips Bottle
Viswas Ripe Banana Chips Bottle,viswas-ripe-banana-chips-bottle,snacks-crisps,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.08.27-PM.jpeg,Viswas Ripe Banana Chips Bottle
Viswas Tapioca Chips Round Plain Bottle,viswas-tapioca-chips-round-plain-bottle,snacks-crisps,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.08.15-PM.jpeg,Viswas Tapioca Chips Round Plain Bottle
Viswas Tapioca Chips Stick Spicy,viswas-tapioca-chips-stick-spicy,snacks-crisps,4.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-12.08.05-PM.jpeg,Viswas Tapioca Chips Stick Spicy
Ali Baba Soya Chunks 750g,ali-baba-soya-chunks-750g,general,5.99,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.49.34-AM-rotated.jpeg,Ali Baba Soya Chunks 750g
Ali Baba Soya Chunks 500g,ali-baba-soya-chunks-500g,general,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.49.18-AM-rotated.jpeg,Ali Baba Soya Chunks 500g
East End Puffed Rice 200g,east-end-puffed-rice-200g,rice,2.99,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.48.58-AM-rotated.jpeg,East End Puffed Rice 200g
Ruchi Puffed Rice 250g,ruchi-puffed-rice-250g,rice,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.48.44-AM-rotated.jpeg,Ruchi Puffed Rice 250g
Ruchi Puffed Rice 500g,ruchi-puffed-rice-500g,rice,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.48.30-AM-rotated.jpeg,Ruchi Puffed Rice 500g
Haldiram Pani puri 360g,haldiram-pani-puri-360g,snacks-crisps,5.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.47.59-AM-rotated.jpeg,Haldiram Pani puri 360g
Maggi Cocnut Mix Milk Powder 300g,maggi-cocnut-mix-milk-powder-300g,grocery-staples,7.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.47.43-AM-rotated.jpeg,Maggi Cocnut Mix Milk Powder 300g
Boost Energy,boost-energy,drinks-juice-beverage,8.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.47.14-AM.jpeg,Boost Energy
Bourn Vita 500g,bourn-vita-500g,drinks-juice-beverage,7.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.47.00-AM.jpeg,Bourn Vita 500g
Ovaltine Original,ovaltine-original,drinks-juice-beverage,7.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.46.42-AM.jpeg,Ovaltine Original
Nestle Milo 400g,nestle-milo-400g,drinks-juice-beverage,6.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.46.23-AM.jpeg,Nestle Milo 400g
Horlicks Original 300g,horlicks-original-300g,drinks-juice-beverage,4.49,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.45.48-AM.jpeg,Horlicks Original 300g
Horlicks Original 400g,horlicks-original-400g,drinks-juice-beverage,5.99,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.45.10-AM.jpeg,Horlicks Original 400g
Nestle Cerelac Wheat 06Months 400g,nestle-cerelac-wheat-06months-400g,cereals,6.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.44.25-AM-1.jpeg,Nestle Cerelac Wheat 06Months 400g
Nestle Cerelac Wheat 06Months 1kg,nestle-cerelac-wheat-06months-1kg,cereals,12.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.44.25-AM.jpeg,Nestle Cerelac Wheat 06Months 1kg
Nestle Cerelac Mixed Fruit & Wheat 07Months 400g,nestle-cerelac-mixed-fruit-wheat-07months-400g,cereals,6.99,,no,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.42.47-AM.jpeg,Nestle Cerelac Mixed Fruit & Wheat 07Months 400g
Nestle Cerelac Honey & Wheat 12Months 1kg,nestle-cerelac-honey-wheat-12months-1kg,cereals,12.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.42.07-AM.jpeg,Nestle Cerelac Honey & Wheat 12Months 1kg
Nestle Nido 900g,nestle-nido-900g,grocery-staples,14.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.40.53-AM.jpeg,Nestle Nido 900g
Nestle Nido 400g,nestle-nido-400g,grocery-staples,7.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.40.43-AM.jpeg,Nestle Nido 400g
Nestle Nido 1800g,nestle-nido-1800g,grocery-staples,23.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.40.25-AM.jpeg,Nestle Nido 1800g
Nestle Nido 2.5kg,nestle-nido-2-5kg,grocery-staples,33.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-13-at-11.40.13-AM.jpeg,Nestle Nido 2.5kg
Malabar Choice Wheat Rava (Godhumai),malabar-choice-wheat-rava-godhumai,wheat-grains,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-09-at-12.39.19-PM-rotated.jpeg,Malabar Choice Wheat Rava (Godhumai)
Double Horse Easy Palappam Mix,double-horse-easy-palappam-mix,powder-grains,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-09-at-12.39.04-PM-rotated.jpeg,Double Horse Easy Palappam Mix
Double Horse Roasted Ragi Powder,double-horse-roasted-ragi-powder,powder-grains,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-09-at-12.38.51-PM-rotated.jpeg,Double Horse Roasted Ragi Powder
Double Horse Idli Rava,double-horse-idli-rava,wheat-grains,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-09-at-12.38.38-PM-rotated.jpeg,Double Horse Idli Rava
Double Horse White Puttupodi,double-horse-white-puttupodi,powder-grains,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-09-at-12.35.44-PM-rotated.jpeg,Double Horse White Puttupodi
Double Horse Idli Dosa,double-horse-idli-dosa,powder-grains,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-09-at-12.35.29-PM-rotated.jpeg,Double Horse Idli Dosa
Double Horse Appam idiyappam,double-horse-appam-idiyappam,powder-grains,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/08/WhatsApp-Image-2024-05-09-at-12.35.20-PM-rotated.jpeg,Double Horse Appam idiyappam
